2016-10-23,Cardinals,Seahawks,1,9:09,3,7,CRD 24,0-0,,-0.49,-1.77,-1.28,0,,0,
2016-10-23,Cardinals,Seahawks,1,9:04,4,7,CRD 24,0-0,,-1.77,-1.6,.17,36,,0,
2016-10-06,Cardinals,49ers,1,13:30,3,9,SFO 39,0-0,,1.82,0.66,-1.16,0,,0,
2016-11-13,Cardinals,49ers,1,4:04,2,3,SFO 3,0-0,,5.53,4.72,-0.81,0,,0,
2016-11-13,Cardinals,49ers,1,3:55,,,SFO 15,7-0,,0,0,.00,0,,0,
2016-11-13,Cardinals,49ers,1,3:55,,,CRD 35,7-0,,0,-0.61,-0.61,0,,65,
2016-10-06,Cardinals,49ers,1,3:11,3,5,CRD 39,0-0,,0.63,-0.78,-1.41,0,,0,
2016-10-06,Cardinals,49ers,1,3:07,4,5,CRD 39,0-0,,-0.78,0.14,.92,45,,0,
2016-10-06,Cardinals,49ers,1,0:40,1,10,CRD 24,0-0,,0.54,0,-0.54,0,,0,
2016-10-30,Cardinals,Panthers,1,6:26,4,11,CRD 39,0-7,,-0.78,-0.61,.17,36,,0,
2016-10-30,Cardinals,Panthers,1,7:01,1,20,CRD 30,0-7,,0.94,-0.3,-1.24,0,,0,
2016-09-18,Cardinals,Buccaneers,1,10:28,1,10,CRD 25,0-0,,0.61,0.06,-0.55,0,,0,
